Age,Year,Population
23,2009,5849.0
23,2010,5950.2
23,2011,6134.2
23,2012,6432.0
23,2013,6638.2
23,2014,6743.0
23,2015,6940.6
23,2016,7075.4
23,2017,7408.0
23,2018,7567.2
23,2019,7607.6
23,2020,7708.0
23,2021,7742.8
23,2022,7751.4
23,2023,7778.4
23,2024,7826.4
24,1960,4307.2
24,1961,4332.6
24,1965,4346.2
24,1967,4408.8
24,1970,4547.8
24,1971,4571.0
24,1972,4753.4
24,1973,4974.8
24,1974,5208.2
24,1975,5510.0
24,1976,5691.2
24,1977,5838.8
24,1978,5921.0
24,1979,5936.6
24,1980,5706.0
24,1981,5824.6
24,1982,5870.4
24,1983,5868.6
24,1984,5890.6
24,1985,5928.6
24,1986,5949.0
24,1987,5946.0
24,1988,5901.2
24,1989,5724.6
24,1990,5711.6
24,1991,5641.0
24,1992,5562.4
24,1993,5461.4
24,1994,5346.0
24,1995,5201.0
24,1996,5153.4
24,1997,5001.0
24,1998,4893.8
24,1999,4911.2
24,2000,5013.6
24,2001,5149.8
24,2002,5197.4
24,2003,5187.4
24,2004,5370.6
24,2005,5501.4
24,2006,5589.2
24,2007,5646.4
24,2008,5704.8
24,2009,5849.0
24,2010,5950.2
24,2011,6134.2
24,2012,6432.0
24,2013,6638.2
24,2014,6743.0
24,2015,6940.6
24,2016,7075.4
24,2017,7408.0
24,2018,7567.2
24,2019,7607.6
24,2020,7708.0
24,2021,7742.8
24,2022,7751.4
24,2023,7778.4
24,2024,7826.4
25,1960,4307.2
25,1961,4332.6
25,1965,4346.2
25,1967,4408.8
25,1970,4547.8
25,1971,4571.0
25,1972,4753.4
25,1973,4974.8
25,1974,5208.2
25,1975,5510.0
25,1976,5691.2
25,1977,5838.8
25,1978,5921.0
25,1979,5936.6
25,1980,5706.0
25,1981,5824.6
25,1982,5870.4
25,1983,5868.6
25,1984,5890.6
25,1985,5928.6
25,1986,5949.0
25,1987,5946.0
25,1988,5901.2
25,1989,5724.6
25,1990,5711.6
25,1991,5641.0
25,1992,5562.4
25,1993,5461.4
25,1994,5346.0
25,1995,5201.0
25,1996,5153.4
25,1997,5001.0
25,1998,4893.8
25,1999,4911.2
25,2000,5013.6
25,2001,5149.8
25,2002,5197.4
25,2003,5187.4
25,2004,5370.6
25,2005,5501.4
25,2006,5589.2
25,2007,5646.4
25,2008,5704.8
25,2009,5849.0
25,2010,5950.2
25,2011,6134.2
25,2012,6432.0
25,2013,6638.2
25,2014,6743.0
25,2015,6940.6
25,2016,7075.4
25,2017,7408.0
25,2018,7567.2
25,2019,7607.6
25,2020,7708.0
25,2021,7742.8
25,2022,7751.4
25,2023,7778.4
25,2024,7826.4
26,1960,4558.8
26,1961,4585.6
26,1965,4524.6
26,1967,4589.8
26,1970,4475.0
26,1971,4451.6
26,1972,4732.6
26,1973,4860.6
26,1974,5137.2
26,1975,5467.2
26,1976,5741.8
26,1977,5745.2
26,1978,5833.0
26,1979,5872.8
26,1980,5734.2
26,1981,5828.6
26,1982,5949.8
26,1983,5996.0
26,1984,6060.2
26,1985,6068.2
26,1986,6143.2
26,1987,6258.8
26,1988,6321.6
26,1989,6407.8
26,1990,6524.8
26,1991,6653.2
26,1992,6716.8
26,1993,6787.6
26,1994,6712.8
26,1995,6659.4
26,1996,6579.4
26,1997,6546.6
26,1998,6459.8
26,1999,6332.8
26,2000,6235.8
26,2001,6256.0
26,2002,6139.2
26,2003,6040.8
26,2004,6089.8
26,2005,6111.0
26,2006,6221.4
26,2007,6381.6
26,2008,6581.8
26,2009,6778.8
26,2010,6940.0
26,2011,7056.4
26,2012,7323.6
26,2013,7513.2
26,2014,7788.0
26,2015,8039.2
26,2016,8381.6
26,2017,8633.0
26,2018,8944.8
26,2019,9225.0
26,2020,9514.6
26,2021,9520.0
26,2022,9756.6
26,2023,10064.2
26,2024,10207.0
27,1960,4558.8
27,1961,4585.6
27,1965,4524.6
27,1967,4589.8
27,1970,4475.0
27,1971,4451.6
27,1972,4732.6
27,1973,4860.6
27,1974,5137.2
27,1975,5467.2
27,1976,5741.8
27,1977,5745.2
27,1978,5833.0
27,1979,5872.8
27,1980,5734.2
27,1981,5828.6
27,1982,5949.8
27,1983,5996.0
27,1984,6060.2
27,1985,6068.2
27,1986,6143.2
27,1987,6258.8
27,1988,6321.6
27,1989,6407.8
27,1990,6524.8
27,1991,6653.2
27,1992,6716.8
27,1993,6787.6
27,1994,6712.8
27,1995,6659.4
27,1996,6579.4
27,1997,6546.6
27,1998,6459.8
27,1999,6332.8
27,2000,6235.8
27,2001,6256.0
27,2002,6139.2
27,2003,6040.8
27,2004,6089.8
27,2005,6111.0
27,2006,6221.4
27,2007,6381.6
27,2008,6581.8
27,2009,6778.8
27,2010,6940.0
27,2011,7056.4
27,2012,7323.6
27,2013,7513.2
27,2014,7788.0
27,2015,8039.2
27,2016,8381.6
27,2017,8633.0
27,2018,8944.8
27,2019,9225.0
27,2020,9514.6
27,2021,9520.0
27,2022,9756.6
27,2023,10064.2
27,2024,10207.0
28,1960,4558.8
28,1961,4585.6
28,1965,4524.6
28,1967,4589.8
28,1970,4475.0
28,1971,4451.6
28,1972,4732.6
28,1973,4860.6
28,1974,5137.2
28,1975,5467.2
28,1976,5741.8
28,1977,5745.2
28,1978,5833.0
28,1979,5872.8
28,1980,5734.2
28,1981,5828.6
28,1982,5949.8
28,1983,5996.0
28,1984,6060.2
28,1985,6068.2
28,1986,6143.2
28,1987,6258.8
28,1988,6321.6
28,1989,6407.8
28,1990,6524.8
28,1991,6653.2
28,1992,6716.8
28,1993,6787.6
28,1994,6712.8
28,1995,6659.4
28,1996,6579.4
28,1997,6546.6
28,1998,6459.8
28,1999,6332.8
28,2000,6235.8
28,2001,6256.0
28,2002,6139.2
28,2003,6040.8
28,2004,6089.8
28,2005,6111.0
28,2006,6221.4
28,2007,6381.6
28,2008,6581.8
28,2009,6778.8
28,2010,6940.0
28,2011,7056.4
28,2012,7323.6
28,2013,7513.2
28,2014,7788.0
28,2015,8039.2
28,2016,8381.6
28,2017,8633.0
28,2018,8944.8
28,2019,9225.0
28,2020,9514.6
28,2021,9520.0
28,2022,9756.6
28,2023,10064.2
28,2024,10207.0
29,1960,4558.8
29,1961,4585.6
29,1965,4524.6
29,1967,4589.8
29,1970,4475.0
29,1971,4451.6
29,1972,4732.6
29,1973,4860.6
29,1974,5137.2
29,1975,5467.2
29,1976,5741.8
29,1977,5745.2
29,1978,5833.0
29,1979,5872.8
29,1980,5734.2
29,1981,5828.6
29,1982,5949.8
29,1983,5996.0
29,1984,6060.2
29,1985,6068.2
29,1986,6143.2
29,1987,6258.8
29,1988,6321.6
29,1989,6407.8
29,1990,6524.8
29,1991,6653.2
29,1992,6716.8
29,1993,6787.6
29,1994,6712.8
29,1995,6659.4
29,1996,6579.4
29,1997,6546.6
29,1998,6459.8
29,1999,6332.8
29,2000,6235.8
29,2001,6256.0
29,2002,6139.2
29,2003,6040.8
29,2004,6089.8
29,2005,6111.0
29,2006,6221.4
29,2007,6381.6
29,2008,6581.8
29,2009,6778.8
29,2010,6940.0
29,2011,7056.4
29,2012,7323.6
29,2013,7513.2
29,2014,7788.0
29,2015,8039.2
29,2016,8381.6
29,2017,8633.0
29,2018,8944.8
29,2019,9225.0
29,2020,9514.6
29,2021,9520.0
29,2022,9756.6
29,2023,10064.2
29,2024,10207.0
30,1960,4558.8
30,1961,4585.6
30,1965,4524.6
30,1967,4589.8
30,1970,4475.0
30,1971,4451.6
30,1972,4732.6
30,1973,4860.6
30,1974,5137.2
30,1975,5467.2
30,1976,5741.8
30,1977,5745.2
30,1978,5833.0
30,1979,5872.8
30,1980,5734.2
30,1981,5828.6
30,1982,5949.8
30,1983,5996.0
30,1984,6060.2
30,1985,6068.2
30,1986,6143.2
30,1987,6258.8
30,1988,6321.6
30,1989,6407.8
30,1990,6524.8
30,1991,6653.2
30,1992,6716.8
30,1993,6787.6
30,1994,6712.8
30,1995,6659.4
30,1996,6579.4
30,1997,6546.6
30,1998,6459.8
30,1999,6332.8
30,2000,6235.8
30,2001,6256.0
30,2002,6139.2
30,2003,6040.8
30,2004,6089.8
30,2005,6111.0
30,2006,6221.4
30,2007,6381.6
30,2008,6581.8
30,2009,6778.8
30,2010,6940.0
30,2011,7056.4
30,2012,7323.6
30,2013,7513.2
30,2014,7788.0
30,2015,8039.2
30,2016,8381.6
30,2017,8633.0
30,2018,8944.8
30,2019,9225.0
30,2020,9514.6
30,2021,9520.0
30,2022,9756.6
30,2023,10064.2
30,2024,10207.0
31,1960,5002.0
31,1961,5031.4
31,1965,4599.8
31,1967,4666.2
31,1970,4644.2
31,1971,4672.8
31,1972,4729.4
31,1973,4799.0
31,1974,4907.8
31,1975,4961.8
31,1976,5007.2
31,1977,5173.4
31,1978,5261.2
31,1979,5421.4
31,1980,5535.2
31,1981,5684.8
31,1982,5698.0
31,1983,5729.2
31,1984,5769.4
31,1985,5857.4
31,1986,5944.8
31,1987,6114.6
31,1988,6208.0
31,1989,6328.0
31,1990,6439.2
31,1991,6560.4
31,1992,6719.2
31,1993,6839.4
31,1994,7002.6
31,1995,7135.0
31,1996,7294.2
31,1997,7366.4
31,1998,7428.6
31,1999,7371.8
31,2000,7365.4
31,2001,7565.4
31,2002,7525.2
31,2003,7380.4
31,2004,7258.8
31,2005,7115.2
31,2006,7109.6
31,2007,7049.0
31,2008,7124.4
31,2009,7322.6
31,2010,7466.6
31,2011,7571.8
31,2012,7939.4
31,2013,8221.0
31,2014,8423.6
31,2015,8671.0
31,2016,8880.2
31,2017,9090.6
31,2018,9254.4
31,2019,9572.6
31,2020,9886.6
31,2021,10210.0
31,2022,10384.0
31,2023,10751.0
31,2024,10948.6
32,1960,5002.0
32,1961,5031.4
32,1965,4599.8
32,1967,4666.2
32,1970,4644.2
32,1971,4672.8
32,1972,4729.4
32,1973,4799.0
32,1974,4907.8
32,1975,4961.8
32,1976,5007.2
32,1977,5173.4
32,1978,5261.2
32,1979,5421.4
32,1980,5535.2
32,1981,5684.8
32,1982,5698.0
32,1983,5729.2
32,1984,5769.4
32,1985,5857.4
32,1986,5944.8
32,1987,6114.6
32,1988,6208.0
32,1989,6328.0
32,1990,6439.2
32,1991,6560.4
32,1992,6719.2
32,1993,6839.4
32,1994,7002.6
32,1995,7135.0
32,1996,7294.2
32,1997,7366.4
32,1998,7428.6
32,1999,7371.8
32,2000,7365.4
32,2001,7565.4
32,2002,7525.2
32,2003,7380.4
32,2004,7258.8
32,2005,7115.2
32,2006,7109.6
32,2007,7049.0
32,2008,7124.4
32,2009,7322.6
32,2010,7466.6
32,2011,7571.8
32,2012,7939.4
32,2013,8221.0
32,2014,8423.6
32,2015,8671.0
32,2016,8880.2
32,2017,9090.6
32,2018,9254.4
32,2019,9572.6
32,2020,9886.6
32,2021,10210.0
32,2022,10384.0
32,2023,10751.0
32,2024,10948.6
33,1960,5002.0
33,1961,5031.4
33,1965,4599.8
33,1967,4666.2
33,1970,4644.2
33,1971,4672.8
33,1972,4729.4
33,1973,4799.0
33,1974,4907.8
33,1975,4961.8
33,1976,5007.2
33,1977,5173.4
33,1978,5261.2
33,1979,5421.4
33,1980,5535.2
33,1981,5684.8
33,1982,5698.0
33,1983,5729.2
33,1984,5769.4
33,1985,5857.4
33,1986,5944.8
33,1987,6114.6
33,1988,6208.0
33,1989,6328.0
33,1990,6439.2
33,1991,6560.4
33,1992,6719.2
33,1993,6839.4
33,1994,7002.6
33,1995,7135.0
33,1996,7294.2
33,1997,7366.4
33,1998,7428.6
33,1999,7371.8
33,2000,7365.4
33,2001,7565.4
33,2002,7525.2
33,2003,7380.4
33,2004,7258.8
33,2005,7115.2
33,2006,7109.6
33,2007,7049.0
33,2008,7124.4
33,2009,7322.6
33,2010,7466.6
33,2011,7571.8
33,2012,7939.4
33,2013,8221.0
33,2014,8423.6
33,2015,8671.0
33,2016,8880.2
33,2017,9090.6
33,2018,9254.4
33,2019,9572.6
33,2020,9886.6
33,2021,10210.0
33,2022,10384.0
33,2023,10751.0
33,2024,10948.6
34,1960,5002.0
34,1961,5031.4
34,1965,4599.8
34,1967,4666.2
34,1970,4644.2
34,1971,4672.8
34,1972,4729.4
34,1973,4799.0
34,1974,4907.8
34,1975,4961.8
34,1976,5007.2
34,1977,5173.4
34,1978,5261.2
34,1979,5421.4
34,1980,5535.2
34,1981,5684.8
34,1982,5698.0
34,1983,5729.2
34,1984,5769.4
34,1985,5857.4
34,1986,5944.8
34,1987,6114.6
34,1988,6208.0
34,1989,6328.0
34,1990,6439.2
34,1991,6560.4
34,1992,6719.2
34,1993,6839.4
34,1994,7002.6
34,1995,7135.0
34,1996,7294.2
34,1997,7366.4
34,1998,7428.6
34,1999,7371.8
34,2000,7365.4
34,2001,7565.4
34,2002,7525.2
34,2003,7380.4
34,2004,7258.8
34,2005,7115.2
34,2006,7109.6
34,2007,7049.0
34,2008,7124.4
34,2009,7322.6
34,2010,7466.6
34,2011,7571.8
34,2012,7939.4
34,2013,8221.0
34,2014,8423.6
34,2015,8671.0
34,2016,8880.2
34,2017,9090.6
34,2018,9254.4
34,2019,9572.6
34,2020,9886.6
34,2021,10210.0
34,2022,10384.0
34,2023,10751.0
34,2024,10948.6
35,1960,5002.0
35,1961,5031.4
35,1965,4599.8
35,1967,4666.2
35,1970,4644.2
35,1971,4672.8
35,1972,4729.4
35,1973,4799.0
35,1974,4907.8
35,1975,4961.8
35,1976,5007.2
35,1977,5173.4
35,1978,5261.2
35,1979,5421.4
35,1980,5535.2
35,1981,5684.8
35,1982,5698.0
35,1983,5729.2
35,1984,5769.4
35,1985,5857.4
35,1986,5944.8
35,1987,6114.6
35,1988,6208.0
35,1989,6328.0
35,1990,6439.2
35,1991,6560.4
35,1992,6719.2
35,1993,6839.4
35,1994,7002.6
35,1995,7135.0
35,1996,7294.2
35,1997,7366.4
35,1998,7428.6
35,1999,7371.8
35,2000,7365.4
35,2001,7565.4
35,2002,7525.2
35,2003,7380.4
35,2004,7258.8
35,2005,7115.2
35,2006,7109.6
35,2007,7049.0
35,2008,7124.4
35,2009,7322.6
35,2010,7466.6
35,2011,7571.8
35,2012,7939.4
35,2013,8221.0
35,2014,8423.6
35,2015,8671.0
35,2016,8880.2
35,2017,9090.6
35,2018,9254.4
35,2019,9572.6
35,2020,9886.6
35,2021,10210.0
35,2022,10384.0
35,2023,10751.0
35,2024,10948.6
36,1960,4273.0
36,1961,4298.2
36,1965,5105.6
36,1967,5179.2
36,1970,4806.8
36,1971,4740.8
36,1972,4720.8
36,1973,4720.6
36,1974,4826.0
36,1975,4955.0
36,1976,5005.6
36,1977,4939.2
36,1978,4950.8
36,1979,4976.4
36,1980,4921.8
36,1981,4919.2
36,1982,5073.0
36,1983,5164.4
36,1984,5282.0
36,1985,5435.0
36,1986,5604.8
36,1987,5662.8
36,1988,5764.0
36,1989,5872.0
36,1990,6004.4
36,1991,6132.4
36,1992,6328.8
36,1993,6459.2
36,1994,6598.6
36,1995,6697.0
36,1996,6837.4
36,1997,6973.0
36,1998,7123.2
36,1999,7312.0
36,2000,7455.8
36,2001,7760.4
36,2002,7888.8
36,2003,7990.0
36,2004,8039.6
36,2005,7988.0
36,2006,7997.8
36,2007,7988.2
36,2008,7930.2
36,2009,7925.2
36,2010,7896.4
36,2011,7958.2
36,2012,7979.4
36,2013,8148.8
36,2014,8389.0
36,2015,8658.6
36,2016,8914.4
36,2017,9221.2
36,2018,9423.8
36,2019,9622.2
36,2020,9830.2
36,2021,9877.0
36,2022,10082.6
36,2023,10370.0
36,2024,10643.6
37,1960,4273.0
37,1961,4298.2
37,1965,5105.6
37,1967,5179.2
37,1970,4806.8
37,1971,4740.8
37,1972,4720.8
37,1973,4720.6
37,1974,4826.0
37,1975,4955.0
37,1976,5005.6
37,1977,4939.2
37,1978,4950.8
37,1979,4976.4
37,1980,4921.8
37,1981,4919.2
37,1982,5073.0
37,1983,5164.4
37,1984,5282.0
37,1985,5435.0
37,1986,5604.8
37,1987,5662.8
37,1988,5764.0
37,1989,5872.0
37,1990,6004.4
37,1991,6132.4
37,1992,6328.8
37,1993,6459.2
37,1994,6598.6
37,1995,6697.0
37,1996,6837.4
37,1997,6973.0
37,1998,7123.2
37,1999,7312.0
37,2000,7455.8
37,2001,7760.4
37,2002,7888.8
37,2003,7990.0
37,2004,8039.6
37,2005,7988.0
37,2006,7997.8
37,2007,7988.2
37,2008,7930.2
37,2009,7925.2
37,2010,7896.4
37,2011,7958.2
37,2012,7979.4
37,2013,8148.8
37,2014,8389.0
37,2015,8658.6
37,2016,8914.4
37,2017,9221.2
37,2018,9423.8
37,2019,9622.2
37,2020,9830.2
37,2021,9877.0
37,2022,10082.6
37,2023,10370.0
37,2024,10643.6
38,1960,4273.0
38,1961,4298.2
38,1965,5105.6
38,1967,5179.2
38,1970,4806.8
38,1971,4740.8
38,1972,4720.8
38,1973,4720.6
38,1974,4826.0
38,1975,4955.0
38,1976,5005.6
38,1977,4939.2
38,1978,4950.8
38,1979,4976.4
38,1980,4921.8
38,1981,4919.2
38,1982,5073.0
38,1983,5164.4
38,1984,5282.0
38,1985,5435.0
38,1986,5604.8
38,1987,5662.8
38,1988,5764.0
38,1989,5872.0
38,1990,6004.4
38,1991,6132.4
38,1992,6328.8
38,1993,6459.2
38,1994,6598.6
38,1995,6697.0
38,1996,6837.4
38,1997,6973.0
38,1998,7123.2
38,1999,7312.0
38,2000,7455.8
38,2001,7760.4
38,2002,7888.8
38,2003,7990.0
38,2004,8039.6
38,2005,7988.0
38,2006,7997.8
38,2007,7988.2
38,2008,7930.2
38,2009,7925.2
38,2010,7896.4
38,2011,7958.2
38,2012,7979.4
38,2013,8148.8
38,2014,8389.0
38,2015,8658.6
38,2016,8914.4
38,2017,9221.2
38,2018,9423.8
38,2019,9622.2
38,2020,9830.2
38,2021,9877.0
38,2022,10082.6
38,2023,10370.0
38,2024,10643.6
39,1960,4273.0
39,1961,4298.2
39,1965,5105.6
39,1967,5179.2
39,1970,4806.8
39,1971,4740.8
39,1972,4720.8
39,1973,4720.6
39,1974,4826.0
39,1975,4955.0
39,1976,5005.6
39,1977,4939.2
39,1978,4950.8
39,1979,4976.4
39,1980,4921.8
39,1981,4919.2
39,1982,5073.0
39,1983,5164.4
39,1984,5282.0
39,1985,5435.0
39,1986,5604.8
39,1987,5662.8
39,1988,5764.0
39,1989,5872.0
39,1990,6004.4
39,1991,6132.4
39,1992,6328.8
39,1993,6459.2
39,1994,6598.6
39,1995,6697.0
39,1996,6837.4
39,1997,6973.0
39,1998,7123.2
39,1999,7312.0
39,2000,7455.8
39,2001,7760.4
39,2002,7888.8
39,2003,7990.0
39,2004,8039.6
39,2005,7988.0
39,2006,7997.8
39,2007,7988.2
39,2008,7930.2
39,2009,7925.2
39,2010,7896.4
39,2011,7958.2
39,2012,7979.4
39,2013,8148.8
39,2014,8389.0
39,2015,8658.6
39,2016,8914.4
39,2017,9221.2
39,2018,9423.8
39,2019,9622.2
39,2020,9830.2
39,2021,9877.0
39,2022,10082.6
39,2023,10370.0
39,2024,10643.6
40,1960,4273.0
40,1961,4298.2
40,1965,5105.6
40,1967,5179.2
40,1970,4806.8
40,1971,4740.8
40,1972,4720.8
40,1973,4720.6
40,1974,4826.0
40,1975,4955.0
40,1976,5005.6
40,1977,4939.2
40,1978,4950.8
40,1979,4976.4
40,1980,4921.8
40,1981,4919.2
40,1982,5073.0
40,1983,5164.4
40,1984,5282.0
40,1985,5435.0
40,1986,5604.8
40,1987,5662.8
40,1988,5764.0
40,1989,5872.0
40,1990,6004.4
40,1991,6132.4
40,1992,6328.8
40,1993,6459.2
40,1994,6598.6
40,1995,6697.0
40,1996,6837.4
40,1997,6973.0
40,1998,7123.2
40,1999,7312.0
40,2000,7455.8
40,2001,7760.4
40,2002,7888.8
40,2003,7990.0
40,2004,8039.6
40,2005,7988.0
40,2006,7997.8
40,2007,7988.2
40,2008,7930.2
40,2009,7925.2
40,2010,7896.4
40,2011,7958.2
40,2012,7979.4
40,2013,8148.8
40,2014,8389.0
40,2015,8658.6
40,2016,8914.4
40,2017,9221.2
40,2018,9423.8
40,2019,9622.2
40,2020,9830.2
40,2021,9877.0
40,2022,10082.6
40,2023,10370.0
40,2024,10643.6
41,1960,3614.6
41,1961,3636.0
41,1965,4371.0
41,1967,4434.8
41,1970,5044.8
41,1971,5116.0
41,1972,5222.2
41,1973,5198.0
41,1974,5165.0
41,1975,5079.6
41,1976,4958.6
41,1977,4854.0
41,1978,4818.8
41,1979,4834.4
41,1980,4870.8
41,1981,4850.2
41,1982,4778.6
41,1983,4802.6
41,1984,4813.4
41,1985,4780.4
41,1986,4774.6
41,1987,4961.6
41,1988,5117.8
41,1989,5255.6
41,1990,5448.2
41,1991,5669.8
41,1992,5739.0
41,1993,5841.0
41,1994,5938.0
41,1995,6085.8
41,1996,6226.0
41,1997,6413.6
41,1998,6542.2
41,1999,6686.8
41,2000,6814.8
41,2001,7069.2
41,2002,7220.6
41,2003,7351.6
41,2004,7542.4
41,2005,7785.4
41,2006,7964.8
41,2007,8154.0
41,2008,8307.4
41,2009,8440.2
41,2010,8448.2
41,2011,8523.8
41,2012,8638.0
41,2013,8663.4
41,2014,8664.8
41,2015,8680.6
41,2016,8791.2
41,2017,8875.2
41,2018,9051.0
41,2019,9235.4
41,2020,9411.6
41,2021,9638.0
41,2022,9816.6
41,2023,10083.8
41,2024,10261.2
42,1960,3614.6
42,1961,3636.0
42,1965,4371.0
42,1967,4434.8
42,1970,5044.8
42,1971,5116.0
42,1972,5222.2
42,1973,5198.0
42,1974,5165.0
42,1975,5079.6
42,1976,4958.6
42,1977,4854.0
42,1978,4818.8
42,1979,4834.4
42,1980,4870.8
42,1981,4850.2
42,1982,4778.6
42,1983,4802.6
42,1984,4813.4
42,1985,4780.4
42,1986,4774.6
42,1987,4961.6
42,1988,5117.8
42,1989,5255.6
42,1990,5448.2
42,1991,5669.8
42,1992,5739.0
42,1993,5841.0
42,1994,5938.0
42,1995,6085.8
42,1996,6226.0
42,1997,6413.6
42,1998,6542.2
42,1999,6686.8
42,2000,6814.8
42,2001,7069.2
42,2002,7220.6
42,2003,7351.6
42,2004,7542.4
42,2005,7785.4
42,2006,7964.8
42,2007,8154.0
42,2008,8307.4
42,2009,8440.2
42,2010,8448.2
42,2011,8523.8
42,2012,8638.0
42,2013,8663.4
42,2014,8664.8
42,2015,8680.6
42,2016,8791.2
42,2017,8875.2
42,2018,9051.0
42,2019,9235.4
42,2020,9411.6
42,2021,9638.0
42,2022,9816.6
42,2023,10083.8
42,2024,10261.2
43,1960,3614.6
43,1961,3636.0
43,1965,4371.0
43,1967,4434.8
43,1970,5044.8
43,1971,5116.0
43,1972,5222.2
43,1973,5198.0
43,1974,5165.0
43,1975,5079.6
43,1976,4958.6
43,1977,4854.0
43,1978,4818.8
43,1979,4834.4
43,1980,4870.8
43,1981,4850.2
43,1982,4778.6
43,1983,4802.6
43,1984,4813.4
43,1985,4780.4
43,1986,4774.6
43,1987,4961.6
43,1988,5117.8
43,1989,5255.6
43,1990,5448.2
43,1991,5669.8
43,1992,5739.0
43,1993,5841.0
43,1994,5938.0
43,1995,6085.8
43,1996,6226.0
43,1997,6413.6
43,1998,6542.2
43,1999,6686.8
43,2000,6814.8
43,2001,7069.2
43,2002,7220.6
43,2003,7351.6
43,2004,7542.4
43,2005,7785.4
43,2006,7964.8
43,2007,8154.0
43,2008,8307.4
43,2009,8440.2
43,2010,8448.2
43,2011,8523.8
43,2012,8638.0
43,2013,8663.4
43,2014,8664.8
43,2015,8680.6
43,2016,8791.2
43,2017,8875.2
43,2018,9051.0
43,2019,9235.4
43,2020,9411.6
43,2021,9638.0
43,2022,9816.6
43,2023,10083.8
43,2024,10261.2
44,1960,3614.6
44,1961,3636.0
44,1965,4371.0
44,1967,4434.8
44,1970,5044.8
44,1971,5116.0
44,1972,5222.2
44,1973,5198.0
44,1974,5165.0
44,1975,5079.6
44,1976,4958.6
44,1977,4854.0
44,1978,4818.8
44,1979,4834.4
44,1980,4870.8
44,1981,4850.2
44,1982,4778.6
44,1983,4802.6
44,1984,4813.4
44,1985,4780.4
44,1986,4774.6
44,1987,4961.6
44,1988,5117.8
44,1989,5255.6
44,1990,5448.2
44,1991,5669.8
44,1992,5739.0
44,1993,5841.0
44,1994,5938.0
44,1995,6085.8
44,1996,6226.0
44,1997,6413.6
44,1998,6542.2
44,1999,6686.8
44,2000,6814.8
44,2001,7069.2
44,2002,7220.6
44,2003,7351.6
44,2004,7542.4
44,2005,7785.4
44,2006,7964.8
44,2007,8154.0
44,2008,8307.4
44,2009,8440.2
44,2010,8448.2
44,2011,8523.8
44,2012,8638.0
44,2013,8663.4
44,2014,8664.8
44,2015,8680.6
44,2016,8791.2
44,2017,8875.2
44,2018,9051.0
44,2019,9235.4
44,2020,9411.6
44,2021,9638.0
44,2022,9816.6
44,2023,10083.8
44,2024,10261.2
45,1960,3614.6
45,1961,3636.0
45,1965,4371.0
45,1967,4434.8
45,1970,5044.8
45,1971,5116.0
45,1972,5222.2
45,1973,5198.0
45,1974,5165.0
45,1975,5079.6
45,1976,4958.6
45,1977,4854.0
45,1978,4818.8
45,1979,4834.4
45,1980,4870.8
45,1981,4850.2
45,1982,4778.6
45,1983,4802.6
45,1984,4813.4
45,1985,4780.4
45,1986,4774.6
45,1987,4961.6
45,1988,5117.8
45,1989,5255.6
45,1990,5448.2
45,1991,5669.8
45,1992,5739.0
45,1993,5841.0
45,1994,5938.0
45,1995,6085.8
45,1996,6226.0
45,1997,6413.6
45,1998,6542.2
45,1999,6686.8
45,2000,6814.8
45,2001,7069.2
45,2002,7220.6
45,2003,7351.6
45,2004,7542.4
45,2005,7785.4
45,2006,7964.8
45,2007,8154.0
45,2008,8307.4
45,2009,8440.2
45,2010,8448.2
45,2011,8523.8
45,2012,8638.0
45,2013,8663.4
